location,bhk,total_sqft,bath,price
Mohammadia,1,1287,2,874206
Mohammadia,5,3104,4,1749089
Mohammadia,5,2905,3,1159111
Mohammadia,6,3333,4,1882787
Mohammadia,6,2941,4,1317833
Mohammadia,4,1523,3,806543
Mohammadia,4,2131,3,921090
Mohammadia,2,1107,2,841394
Mohammadia,3,2271,2,1145339
Mohammadia,3,2360,2,1059123
Mohammadia,5,3149,3,1554367
Mohammadia,5,3314,3,1626699
Mohammadia,5,2545,3,1167090
Mohammadia,3,1595,3,769181
Mohammadia,2,1109,1,824495
Mohammadia,5,2757,3,1160903
Mohammadia,5,3370,3,1865903
Azrou,5,3224,4,1856552
Azrou,5,2586,3,1279423
Azrou,5,3423,4,1732814
Azrou,2,1281,2,901065
Azrou,4,2200,3,1130035
Azrou,4,1357,1,754290
Azrou,1,1042,2,532970
Azrou,3,2161,2,995259
Azrou,6,3115,3,1838773
Azrou,5,2679,4,1140262
Azrou,5,2847,4,1243052
Azrou,4,1919,2,1019737
Azrou,4,1690,3,882217
Agadir,6,2618,4,1142409
Agadir,4,2226,3,1019787
Agadir,5,2772,3,1436696
Agadir,5,3013,4,1756436
Agadir,3,2293,2,1122301
Agadir,4,2075,3,1059244
Agadir,3,1452,1,871546
Agadir,4,1409,2,918531
Agadir,6,2869,3,1237345
Agadir,4,1961,3,1087530
Agadir,4,2174,2,1130550
Agadir,5,2739,4,1171617
Agadir,5,2600,4,1135619
Agadir,2,1035,2,462706
Agadir,2,785,1,635777
Agadir,4,2319,2,1136432
Agadir,4,2063,3,999049
Agadir,2,1007,2,671979
Agadir,5,2944,3,1431482
Agadir,5,3268,4,1527794
Agadir,6,3044,4,1604364
Agadir,6,3057,4,1534904
Agadir,3,1961,3,1162962
Agadir,4,2349,2,956770
Agadir,2,850,2,655852
Agadir,5,3056,4,1666358
Agadir,3,1814,3,1007395
Agadir,5,3441,3,1855167
Agadir,5,3112,4,1556816
Agadir,1,1030,1,649736
Agadir,3,1899,3,1174405
Agadir,4,1700,3,757620
Agadir,5,3497,4,1410654
Agadir,5,3383,3,1597146
Agadir,6,3205,4,1608051
Agadir,2,1007,2,502819
Agadir,4,1440,1,914436
Agadir,6,3106,4,1895936
Agadir,1,1197,1,737653
Agadir,5,2625,3,1229538
Agadir,5,3011,3,1515147
Agadir,2,838,1,577687
Agadir,3,2289,3,1172332
Agadir,4,2308,3,1021580
Agadir,6,3374,4,1684213
Agadir,6,2926,3,1123734
Agadir,4,1401,2,830270
Agadir,6,2596,4,1189660
Agadir,6,3273,4,1628926
Agadir,4,1651,2,687149
Agadir,5,3268,3,1678269
Agadir,6,2580,3,1310494
Agadir,6,3309,4,1587010
Agadir,6,3497,3,1512438
Agadir,6,2991,3,1245783
Agadir,3,1901,2,1006657
Agadir,3,1349,2,707348
Agadir,3,1402,2,923542
Agadir,5,2662,4,1401983
Agadir,5,2679,4,1394662
Agadir,6,2674,4,1163553
Agadir,5,2597,3,1147538
Agadir,1,1261,1,706874
Agadir,4,2389,2,938257
Agadir,6,2482,3,1336544
Agadir,3,2015,2,1034215
Agadir,1,824,1,594949
Agadir,3,2302,3,1037977
Agadir,6,3085,3,1542072
Agadir,6,3203,4,1682088
Agadir,3,2375,2,1186389
Agadir,2,967,1,539221
Agadir,1,802,2,694222
Agadir,6,3179,3,1765824
Agadir,5,2706,3,1153666
Agadir,6,2442,3,1323704
Agadir,1,984,2,514669
Agadir,3,2117,3,1085180
Agadir,3,2065,2,1064637
Agadir,5,2986,4,1401976
Agadir,4,2150,2,1042897
Agadir,4,1659,2,725886
Agadir,6,2960,3,1175419
Agadir,4,1547,2,821997
Agadir,5,3293,4,1518608
Agadir,5,2911,4,1208643
Agadir,1,1023,1,429796
Agadir,3,2196,2,1099695
Agadir,5,3204,3,1608026
Agadir,6,3096,4,1613102
Agadir,6,3455,4,1730618
Agadir,5,2755,3,1257949
Agadir,5,2752,4,1205837
Agadir,5,2906,3,1354510
Agadir,3,2276,3,922722
Agadir,2,1199,2,694083
Agadir,5,2708,3,1105962
Agadir,5,3102,4,1571753
Essaouira,4,1857,3,1181311
Essaouira,3,2234,2,936192
Essaouira,4,2123,3,1081808
Essaouira,3,1560,3,812743
Essaouira,4,1676,2,931335
Essaouira,2,916,2,677903
Essaouira,5,3429,3,1482791
Essaouira,2,848,1,455868
Essaouira,6,3044,4,1407906
Essaouira,3,1930,3,1044133
Essaouira,5,2862,4,1312503
Essaouira,3,2385,2,1093214
Essaouira,6,2749,4,1387746
Essaouira,4,1365,1,925883
Essaouira,3,2248,3,929159
Essaouira,5,2880,3,1173159
Essaouira,4,1855,3,1149558
Essaouira,4,1495,2,821708
Essaouira,6,3030,3,1650517
Essaouira,2,1298,1,706009
Essaouira,5,3428,4,1462564
Essaouira,2,985,1,637028
Essaouira,6,3041,4,1565854
Essaouira,6,2749,3,1288570
Essaouira,2,1028,2,684205
Essaouira,3,1777,3,923884
Essaouira,4,1480,1,719796
Essaouira,3,1681,2,792288
Essaouira,3,1511,3,884373
Essaouira,1,1197,1,948793
Essaouira,4,1495,1,745757
Essaouira,6,2479,3,1388655
Essaouira,6,2549,3,1435731
Essaouira,6,2510,3,1139092
Essaouira,3,2341,2,997881
Essaouira,5,3420,4,1793326
Essaouira,6,3372,4,1642945
Essaouira,3,1967,3,1048256
Essaouira,3,1557,2,692193
Essaouira,5,2655,4,1207518
Essaouira,5,2764,3,1257405
Essaouira,6,2941,4,1265075
Essaouira,4,1996,2,1124387
Essaouira,1,1241,2,742797
Essaouira,4,1685,3,905931
Essaouira,6,3030,3,1734271
Essaouira,4,1883,2,1076027
Essaouira,3,1402,1,921498
Essaouira,6,2535,3,1176368
Essaouira,4,2018,2,1060556
Essaouira,5,2792,3,1245313
Essaouira,2,821,2,573329
Essaouira,4,1962,2,933464
Essaouira,3,1689,3,906087
Essaouira,2,1239,1,858662
Essaouira,3,1992,2,928395
Essaouira,2,1059,2,516500
Essaouira,4,1747,2,881566
Essaouira,1,1293,2,923862
Essaouira,6,3096,4,1869319
Essaouira,1,1162,2,858686
Essaouira,5,3068,4,1434771
Essaouira,6,2978,3,1143898
Essaouira,5,2883,4,1274483
Essaouira,5,2916,3,1183253
Essaouira,4,2039,2,1072452
Essaouira,3,2307,2,1089430
Essaouira,3,2227,3,1029290
Essaouira,5,2729,4,1169133
Essaouira,4,1903,3,1087100
Essaouira,4,1353,2,883489
Essaouira,4,1870,2,1196363
Essaouira,2,1143,1,756822
Essaouira,3,1394,1,730971
Essaouira,4,1638,2,905303
Essaouira,6,2629,3,1234633
Essaouira,5,2949,4,1427661
Essaouira,1,1173,1,820826
Essaouira,3,1618,3,705304
Essaouira,3,1859,2,984610
Essaouira,4,1324,1,790665
Essaouira,6,3343,4,1664319
Essaouira,3,1548,3,807553
Essaouira,6,2983,4,1176622
Fes,5,3187,3,1842980
Fes,5,3324,4,1472042
Fes,6,3275,4,1743079
Fes,3,1324,2,904627
Fes,1,1129,1,929156
Fes,5,3319,3,1828400
Fes,4,1778,3,767962
Fes,4,1786,2,827760
Fes,1,1205,2,871920
Fes,3,2392,3,1155912
Fes,3,1413,1,831294
Fes,6,2606,3,1239606
Fes,6,3370,4,1838094
Fes,5,3456,3,1840818
Fes,3,1308,1,904302
Fes,4,1505,3,800761
Fes,6,2776,3,1438843
Fes,6,2827,4,1238587
Fes,2,1032,2,640157
Fes,1,973,2,601322
Fes,5,3044,4,1443522
Fes,4,2328,2,1111614
Fes,2,1281,1,904047
Fes,6,2954,3,1157780
Fes,3,1451,2,730205
Fes,3,1750,3,929098
Fes,4,1998,3,955975
Fes,5,2891,3,1147173
Fes,5,2667,4,1444604
Fes,5,3206,3,1465708
Fes,6,2676,3,1284215
Fes,5,3296,4,1702042
Fes,3,2069,2,1064029
Fes,5,3088,3,1567188
Fes,3,1532,2,794556
Fes,2,1006,1,496844
Fes,3,1999,3,928558
Fes,2,1000,2,403363
Fes,6,3057,3,1595907
Fes,4,1692,2,720293
Fes,5,3283,4,1652660
Fes,6,2490,3,1323586
Fes,5,2443,4,1401369
Fes,4,2283,3,994577
Fes,6,2743,4,1248951
Fes,4,1754,2,878471
Fes,4,1874,2,937438
Fes,6,2906,3,1432466
Fes,4,1893,2,1076271
Fes,2,992,2,481610
Fes,3,1661,3,848320
Fes,4,1314,1,788315
Fes,4,1897,2,972974
Fes,4,1647,3,892764
Fes,4,2368,2,1017256
Fes,1,1177,1,836856
Meknes,5,2927,4,1380082
Meknes,3,1718,3,892225
Meknes,2,1240,2,795776
Meknes,4,2160,2,1159760
Meknes,5,3429,3,1402831
Meknes,4,1764,2,814504
Meknes,6,2633,3,1148492
Meknes,4,1943,3,1030836
Meknes,1,1062,2,593404
Meknes,4,1971,3,1067093
Meknes,3,2211,3,1127131
Meknes,6,2966,3,1210269
Meknes,5,2404,3,1128156
Meknes,5,2753,4,1170422
Meknes,6,3283,3,1856617
Meknes,6,2637,3,1241151
Meknes,4,2103,2,1142870
Meknes,3,1411,1,852579
Meknes,1,872,1,612533
Meknes,1,1017,1,432645
Meknes,6,2680,3,1389475
Meknes,3,2173,2,1109995
Meknes,3,2050,3,1023560
Meknes,1,1129,2,878779
Meknes,6,3006,4,1721419
Meknes,2,1181,2,797231
Meknes,6,2792,3,1258571
Meknes,4,1388,1,946486
Meknes,1,1061,2,506159
Meknes,2,755,1,432380
Meknes,2,1288,1,923613
Meknes,4,2266,3,1079993
Meknes,6,3228,4,1851953
Meknes,3,2026,2,981196
Meknes,6,3422,3,1641977
Meknes,4,2239,2,1117172
Meknes,6,3090,3,1696195
Meknes,4,2077,3,1047629
Meknes,6,3343,3,1463391
Meknes,3,1410,2,860839
Meknes,1,953,1,626756
Essmara,2,939,2,587991
Essmara,4,1539,2,771389
Essmara,3,1437,1,760600
Essmara,4,1376,2,881827
Essmara,6,3011,3,1498162
Essmara,2,781,1,530553
Essmara,1,875,2,556662
Essmara,5,3209,3,1435358
Essmara,2,1012,1,522243
Essmara,5,2743,3,1112855
Essmara,6,3092,3,1659172
Gulmim,5,2794,3,1160158
Gulmim,2,1072,1,677246
Gulmim,5,2960,3,1148276
Gulmim,3,1842,3,980886
Gulmim,6,2642,3,1436140
Gulmim,2,1085,1,451731
Gulmim,2,757,1,681424
Gulmim,1,1013,2,607171
Gulmim,3,1674,2,824802
Gulmim,6,3258,4,1443966
Gulmim,1,756,1,574595
Gulmim,2,1293,2,686853
Gulmim,5,3021,3,1400559
Gulmim,1,870,2,584606
Gulmim,3,1455,2,734652
Gulmim,6,3087,4,1602693
Gulmim,2,834,2,502824
Gulmim,1,1185,2,921915
Gulmim,4,2263,3,1084962
Gulmim,4,1976,2,1184340
Gulmim,2,784,1,655357
Gulmim,3,2007,2,997041
Gulmim,3,1719,3,706336
Gulmim,3,1553,2,922082
Gulmim,4,2040,2,1136970
Dakhla,1,1128,2,715055
Dakhla,5,3256,4,1802920
Dakhla,5,2646,4,1438365
Dakhla,1,1102,2,826761
Dakhla,4,2169,3,1175389
Dakhla,3,1873,3,1141858
Dakhla,3,1598,3,783467
Dakhla,3,1341,1,942842
Dakhla,4,1509,3,807887
Dakhla,6,2544,3,1447175
Dakhla,5,2548,4,1446506
Dakhla,1,906,1,697162
Dakhla,5,3268,3,1693835
Dakhla,6,2970,3,1115026
Dakhla,1,887,2,434324
Dakhla,6,3057,3,1482619
Dakhla,3,1573,3,809475
Dakhla,5,2424,3,1136808
Dakhla,6,3372,3,1459400
Dakhla,3,2160,3,1078851
Dakhla,2,1076,2,607048
Dakhla,6,3459,4,1897740
Dakhla,2,1130,2,897724
Dakhla,6,3210,4,1508215
Dakhla,6,2799,3,1128452
Dakhla,5,3302,3,1458054
Dakhla,1,1072,2,676456
Dakhla,5,2567,4,1154617
Dakhla,6,3268,4,1551967
Dakhla,6,3055,4,1717075
Dakhla,3,2187,2,962967
Dakhla,3,1596,2,816972
Dakhla,4,2150,3,1105621
Dakhla,3,2202,2,1178092
Dakhla,5,2581,4,1204900
Dakhla,1,922,2,642238
Dakhla,4,1859,3,989009
Dakhla,6,2447,3,1408851
Dakhla,3,2391,3,1115887
Dakhla,5,2586,3,1266789
Dakhla,1,855,1,458935
Laayoun,6,3005,4,1456039
Laayoun,3,1981,2,1046853
Laayoun,4,2022,3,983972
Laayoun,6,2783,3,1280246
Laayoun,3,1456,1,848140
Laayoun,2,963,1,682714
Laayoun,5,2838,3,1219816
Laayoun,6,2653,4,1216514
Laayoun,4,2006,2,1143442
Laayoun,4,1360,1,846487
Laayoun,6,3044,4,1707170
Laayoun,3,2169,3,953444
Laayoun,2,847,2,569774
Laayoun,3,1343,1,839383
Laayoun,4,1506,2,859770
Laayoun,6,2476,3,1144097
Laayoun,3,2016,3,922514
Laayoun,3,1973,3,1085533
Laayoun,4,2295,3,1013484
Laayoun,3,1622,3,855894
Laayoun,3,2020,2,1190525
Laayoun,6,2605,4,1331358
Laayoun,4,1449,2,758384
Laayoun,3,1609,3,903203
Laayoun,1,843,2,427475
Laayoun,4,1723,3,703815
Laayoun,6,3292,3,1711081
Laayoun,6,2750,4,1441899
Laayoun,6,2642,4,1151449
Taza,5,3485,3,1613695
Taza,3,2167,2,1126352
Taza,3,2250,3,1080417
Taza,5,2566,3,1191959
Taza,5,2888,3,1376550
Taza,4,1918,2,1101328
Taza,4,2224,2,1032165
Taza,5,3435,3,1541210
Taza,6,2500,3,1208925
Taza,4,2043,2,1049482
Taza,6,2531,3,1298089
Taza,6,2426,3,1156879
Taza,6,3110,4,1587462
Taza,2,1038,1,406706
Taza,3,1738,2,835413
Taza,2,1136,2,827685
Taza,5,2689,4,1171361
Taza,4,1551,2,758582
Taza,2,1194,1,843108
Taza,2,958,1,607870
Taza,6,2972,3,1351331
Taza,4,1585,3,751420
Taza,5,2976,3,1204447
Taza,5,2441,4,1342964
Beni Mellal,5,2936,4,1414720
Beni Mellal,4,1967,3,1055387
Beni Mellal,5,2580,3,1428841
Beni Mellal,5,2850,4,1228271
Beni Mellal,6,2405,3,1335072
Beni Mellal,6,2773,4,1407697
Beni Mellal,4,2040,2,1054974
Beni Mellal,5,3257,4,1551569
Beni Mellal,1,1101,2,795948
Beni Mellal,5,2926,3,1226356
Beni Mellal,3,1791,2,868365
Beni Mellal,5,2634,4,1417734
Beni Mellal,5,2763,3,1156873
Beni Mellal,1,1219,2,789165
Beni Mellal,3,1957,2,1033526
Beni Mellal,6,3244,3,1800082
Beni Mellal,5,3443,4,1870851
Beni Mellal,2,1187,1,713402
Beni Mellal,4,1662,2,887717
Beni Mellal,1,910,2,613774
Beni Mellal,4,2053,3,939553
Beni Mellal,2,1000,2,482110
Beni Mellal,3,1665,2,720018
Beni Mellal,4,1943,3,1076935
Beni Mellal,4,1581,3,734481
Beni Mellal,3,1922,2,995462
Beni Mellal,1,1082,1,544834
Beni Mellal,6,2837,3,1406136
Beni Mellal,5,2564,4,1150205
Beni Mellal,4,2226,2,1166144
Beni Mellal,3,1807,2,956258
Beni Mellal,3,2044,3,944317
Beni Mellal,5,2487,4,1346561
Beni Mellal,6,2684,3,1430443
Beni Mellal,2,824,2,670060
Beni Mellal,1,1121,1,816627
Beni Mellal,2,1197,1,768113
Beni Mellal,6,2714,3,1349077
Beni Mellal,6,2881,4,1365080
Beni Mellal,3,1534,3,937292
Beni Mellal,5,2896,4,1141772
Beni Mellal,1,1212,1,687555
Beni Mellal,2,979,1,665445
Beni Mellal,4,1685,2,876325
Beni Mellal,4,2367,3,1145878
Beni Mellal,6,3283,4,1815933
Beni Mellal,1,965,2,427400
Beni Mellal,4,2052,2,941907
Beni Mellal,6,2881,4,1122793
Beni Mellal,5,3324,4,1729613
Beni Mellal,6,3025,3,1652806
Beni Mellal,2,849,1,652867
Beni Mellal,3,2174,3,939609
Beni Mellal,2,775,2,565248
Beni Mellal,1,848,2,471479
Beni Mellal,3,1352,1,947968
Beni Mellal,5,2872,3,1293587
Beni Mellal,5,3098,3,1681759
Beni Mellal,6,3128,3,1438318
Beni Mellal,3,1807,3,1067328
Beni Mellal,4,1890,2,1129841
Beni Mellal,3,1428,2,761336
Beni Mellal,5,3067,3,1641162
Beni Mellal,6,3140,3,1523920
Beni Mellal,5,2657,4,1347789
Beni Mellal,5,2753,4,1390964
Beni Mellal,1,1180,1,871059
Beni Mellal,5,2572,3,1328612
Beni Mellal,2,1052,2,431191
Beni Mellal,5,2914,3,1322626
Beni Mellal,4,1710,3,740891
EL Jadida,4,1427,1,912783
EL Jadida,2,1263,1,926945
EL Jadida,5,2416,4,1387333
EL Jadida,4,2030,3,1069160
EL Jadida,6,3281,3,1504281
EL Jadida,3,2308,3,1175463
EL Jadida,1,1013,1,532861
EL Jadida,6,2910,4,1170763
EL Jadida,6,2682,3,1268723
EL Jadida,5,2704,3,1192883
EL Jadida,5,2826,4,1231011
EL Jadida,4,2353,2,1157100
EL Jadida,3,1841,3,1063717
EL Jadida,2,1116,1,728290
EL Jadida,2,770,2,590917
EL Jadida,4,2156,3,1120403
EL Jadida,6,3022,4,1861235
EL Jadida,4,1507,3,686937
EL Jadida,2,1262,2,915518
EL Jadida,5,3103,4,1821464
EL Jadida,2,1040,1,676476
EL Jadida,1,1196,1,779572
EL Jadida,1,897,1,472801
EL Jadida,3,1515,3,863717
EL Jadida,3,1374,2,932004
EL Jadida,3,2033,2,969184
EL Jadida,6,3095,4,1536542
EL Jadida,1,1271,1,818876
EL Jadida,5,2419,3,1126629
EL Jadida,3,1583,3,737255
EL Jadida,6,2802,3,1322059
EL Jadida,3,2149,3,1009490
EL Jadida,3,2300,3,1105423
EL Jadida,6,3185,4,1679648
EL Jadida,3,1997,3,962698
EL Jadida,3,1727,2,826416
EL Jadida,6,2687,4,1110718
EL Jadida,3,1899,3,1101814
EL Jadida,1,964,1,449228
EL Jadida,5,2566,3,1251051
EL Jadida,3,2078,2,1147933
EL Jadida,4,1654,3,778152
EL Jadida,6,3158,4,1707688
EL Jadida,3,1309,2,708781
EL Jadida,3,1581,2,892525
EL Jadida,3,1541,2,694028
EL Jadida,1,1123,1,894067
Nador,4,1797,3,773915
Nador,4,1841,3,940473
Nador,6,2772,4,1428225
Nador,4,2140,2,1149043
Nador,4,1742,2,744091
Nador,1,1237,2,864693
Nador,4,1567,2,948639
Nador,4,2030,3,970432
Nador,2,1052,1,417498
Nador,5,2975,4,1381768
Nador,5,3284,4,1444767
Nador,6,2658,3,1274633
Nador,4,2231,2,1161725
Nador,6,2884,3,1147962
Nador,4,2248,2,1196264
Nador,2,786,1,440204
Nador,1,1297,1,770947
Nador,5,2920,4,1231558
Nador,4,1438,2,839322
Nador,1,1258,2,772060
Nador,4,1876,3,1193202
Nador,4,2058,3,951482
Nador,3,2181,2,936993
Nador,2,1040,2,628653
Nador,1,1068,2,660661
Nador,1,938,1,670037
Nador,2,920,2,565609
Nador,4,1824,2,974490
Zagoura,6,2406,3,1297367
Zagoura,5,2574,4,1234382
Zagoura,2,821,1,611939
Zagoura,6,2460,4,1256629
Zagoura,6,2439,3,1151819
Zagoura,1,1017,1,433570
Zagoura,4,1682,2,733887
Zagoura,1,990,2,641426
Zagoura,5,3418,3,1764454
Tata,2,1300,2,761784
Tata,6,3354,4,1864461
Tata,5,2905,3,1320918
Tata,3,1744,3,905404
Tata,3,1919,2,936629
Tata,4,1485,1,750829
Tata,2,832,2,520634
Tata,5,2531,4,1276529
Tata,5,3073,4,1751847
Tata,5,2614,3,1124617
Tata,6,2765,4,1100023
Ourzazat,5,2835,3,1284468
Ourzazat,6,3260,3,1665203
Ourzazat,4,1383,2,827133
Ourzazat,2,929,1,556744
Ourzazat,3,2319,3,1166261
Ourzazat,4,2107,3,1104278
Ourzazat,3,1451,2,809318
Ourzazat,4,1881,2,933740
Ourzazat,6,2506,3,1229859
Ourzazat,5,3079,4,1479235
Ourzazat,6,2882,3,1284006
Ourzazat,6,2442,4,1207431
Ourzazat,6,2992,3,1209918
Ourzazat,3,2243,3,1123399
Ourzazat,3,1570,3,908615
Ourzazat,4,1338,2,914422
Ourzazat,6,2534,4,1233341
Ourzazat,3,2229,3,1000298
Ourzazat,5,2564,4,1363131
Ourzazat,4,2176,3,1106028
Ourzazat,5,2531,4,1413813
Ourzazat,2,1188,2,805015
Ourzazat,6,2990,3,1257892
Ourzazat,5,2676,4,1298899
Ourzazat,6,2794,4,1437010
Ourzazat,5,3393,3,1812048
Ourzazat,3,1343,2,781866
Ourzazat,5,3378,3,1487339
Ourzazat,6,2960,3,1368922
Ourzazat,5,3280,4,1485075
Ourzazat,2,1192,1,755716
Ourzazat,1,838,2,482726
Sidi ifni,6,3471,4,1555629
Sidi ifni,5,3307,3,1632986
Sidi ifni,4,2273,3,1031179
Sidi ifni,5,3056,4,1582125
Sidi ifni,6,3408,3,1541028
Sidi ifni,5,3375,3,1863044
Sidi ifni,1,942,2,446657
Sidi ifni,3,2039,3,943700
Sidi ifni,3,1817,2,1159931
Sidi ifni,3,1916,3,958047
Azrou,4,1366,2,889404
Azrou,6,3467,3,1618467
Azrou,2,854,1,674305
Azrou,4,2177,3,1093302
Azrou,1,1186,2,874354
Azrou,6,3468,3,1443277
Azrou,4,2284,2,1101696
Azrou,1,997,2,621573
Azrou,5,2490,4,1153624
Azrou,3,2108,2,1175144
Azrou,1,898,2,411128
Azrou,2,1104,2,926721
Azrou,2,983,2,559098
Azrou,1,970,1,677175
Azrou,1,893,1,695706
Azrou,3,2346,3,939444
Azrou,3,2013,2,1137289
Azrou,2,1257,2,857943
Azrou,3,2247,3,1029514
Azrou,5,3377,4,1427710
Azrou,5,3488,3,1641603
Azrou,6,2672,4,1323456
Azrou,6,3457,3,1820068
Azrou,6,2803,4,1183273
Azrou,1,1272,1,830906
Lhajb,5,2476,3,1316959
Lhajb,3,1399,2,777618
Lhajb,6,2885,3,1170264
Lhajb,3,1911,2,1030762
Lhajb,6,2963,3,1195363
Khouribga,2,1108,1,757364
Khouribga,4,1471,2,776352
Khouribga,2,1127,1,841782
Khouribga,6,3459,3,1843655
Khouribga,4,1444,2,790934
Khouribga,5,3069,3,1682421
Khouribga,6,2693,3,1377505
Khouribga,3,1612,3,716507
Khouribga,5,3257,4,1696483
Khouribga,5,2892,3,1153621
Khouribga,5,3462,3,1571820
Khouribga,4,2251,3,930836
Khouribga,3,1452,2,843007
Khouribga,6,3415,4,1662899
Khouribga,3,2326,2,1140456
Khouribga,3,2282,2,1042336
Khouribga,2,1277,1,881608
Khouribga,3,2036,2,1185710
Khouribga,1,934,2,658702
Khouribga,6,3429,4,1892518
Khouribga,1,776,1,656925
Khouribga,6,2841,3,1238254
Khouribga,2,1167,1,788963
Khouribga,2,1290,2,899593
Khouribga,4,1424,1,785802
Khouribga,5,3232,4,1795420
Khouribga,3,2039,3,996527
Khouribga,3,1890,3,1078017
Khouribga,3,1532,3,823233
Khouribga,3,2268,3,971066
Khouribga,5,3027,4,1593264
Khouribga,5,2975,4,1215765
Khouribga,5,3049,3,1407474
Khouribga,2,1194,1,840475
Khouribga,5,2747,4,1275665
Khouribga,5,3495,4,1846397
Khouribga,3,1694,2,848996
Khouribga,4,1359,2,683568
Khouribga,3,2149,2,1140068
Khouribga,2,1268,1,838846
Khouribga,1,766,1,669457
Khounifra,6,2924,3,1317833
Khounifra,3,1471,1,813533
Khounifra,1,1145,1,692959
Khounifra,5,3378,4,1571680
Khounifra,2,812,2,448541
Khounifra,5,2652,3,1102535
Khounifra,3,1670,2,689349
Khounifra,4,1589,2,871762
Khounifra,4,2033,2,1192827
Khounifra,5,2511,4,1338322
Khounifra,1,1060,1,524362
Khounifra,5,3459,3,1738634
Khounifra,1,1015,1,400673
Khounifra,4,1923,2,920173
Khounifra,5,2998,4,1267597
Khounifra,3,2234,3,1171528
Khounifra,2,1253,1,707447
Khounifra,3,1806,2,1040182
Khounifra,3,1980,2,1138746
Khounifra,1,1022,2,613215
Khounifra,6,3416,3,1491979
Khounifra,6,2473,3,1287730
Khounifra,1,1124,1,913039
Khounifra,6,2760,4,1221349
Khounifra,3,2342,3,980937
Khounifra,6,3126,3,1723297
Khounifra,4,1617,3,943613
Khounifra,2,871,2,438821
Khounifra,4,1758,3,866474
Khounifra,6,2545,3,1242169
Khounifra,4,1352,2,809546
Khounifra,1,1237,1,922815
Khounifra,4,1641,2,936924
Khounifra,5,3175,3,1669269
Khounifra,6,3075,4,1631815
Khounifra,3,2305,3,1028555
Khounifra,3,1656,3,694670
Khounifra,4,2383,3,1112217
Khounifra,6,2864,3,1291084
Khounifra,2,1025,2,660535
Khounifra,4,1643,3,750556
Khounifra,4,2365,2,959265
Khounifra,6,3161,4,1809367
Khounifra,5,2706,4,1424335
Khounifra,4,1673,2,858570
Khounifra,6,2598,3,1282535
Khounifra,3,2293,2,1073742
Khounifra,5,2527,4,1222882
Khounifra,4,1730,3,785001
Khounifra,1,1252,1,715829
Khounifra,4,1999,3,942820
Khounifra,3,1550,2,811533
Khounifra,4,1745,2,853205
Khounifra,4,2251,2,1040233
Khounifra,6,2680,3,1235098
Bjaad,4,2018,2,1048096
Bjaad,3,1762,2,853019
Bjaad,6,3224,3,1571422
Bjaad,1,995,1,455384
Bjaad,4,1687,3,739454
Bjaad,4,1329,2,863817
Bjaad,6,2915,3,1290061
Bjaad,4,1834,3,993357
Bjaad,4,2394,2,1006762
Bjaad,6,3381,3,1648518
Settat,1,1069,2,686138
Settat,1,763,2,639173
Settat,1,1173,2,775143
Settat,4,1527,3,765546
Settat,4,1539,2,717968
Settat,4,1313,2,742670
Settat,6,3335,4,1487374
Settat,2,753,1,661499
Settat,3,1916,3,1066185
Settat,6,3160,4,1821503
Settat,6,2684,3,1164090
Settat,4,2155,3,1008552
Settat,5,2435,3,1103638
Settat,1,968,2,676074
Settat,3,1958,2,989174
Settat,6,2822,3,1421534
Settat,1,989,1,561811
Settat,2,981,2,667306
Settat,4,2388,2,1169340
Settat,4,2394,2,1175294
Settat,1,1237,1,684217
Settat,3,1616,2,819862
Settat,3,1400,2,860800
Settat,6,2822,4,1294992
Settat,1,1119,1,914535
Settat,2,872,2,599380
Settat,1,1268,1,736517
Settat,2,1130,2,711461
Settat,1,1173,2,879962
Settat,5,3213,3,1726733
Settat,3,2098,2,999939
Settat,6,2746,3,1326453
Settat,5,3314,4,1669476
Settat,4,1920,2,1183055
Settat,4,1794,3,793222
Settat,1,854,1,564480
Settat,4,2108,2,1143183
Settat,6,2466,4,1371258
Settat,5,2574,4,1381352
Settat,4,1977,2,1146428
Settat,3,2344,2,957317
Settat,3,2245,2,1103083
Settat,5,2804,3,1251551
Settat,6,2528,4,1137595
Settat,3,1976,3,925323
Settat,4,1898,3,1050398
Settat,6,3319,4,1622569
Settat,6,3465,3,1787594
Settat,3,2312,3,1109262
Settat,4,2224,2,1125987
Settat,5,2854,4,1311046
Settat,3,2272,2,955109
Settat,2,1226,2,803617
Settat,5,2607,3,1363910
Settat,1,877,1,467713
Settat,3,2152,3,1082609
Settat,5,3367,3,1748219
Settat,5,3292,3,1759278
Settat,3,1545,3,917183
Settat,1,827,1,415219
Settat,3,2109,2,1137237
Settat,4,1997,2,1100951
Settat,3,2287,2,980834
Settat,4,1594,3,835838
Settat,3,2383,2,1093513
Settat,4,1428,1,905980
Settat,4,1978,3,1051036
Settat,3,1948,2,937823
Settat,3,1761,2,688981
Settat,5,2478,3,1302116
Settat,2,1090,2,591641
Settat,6,2894,4,1238251
Settat,1,1249,1,721110
Settat,5,2581,3,1236017
Settat,4,1331,1,866502
Berrched,6,2632,4,1337909
Berrched,4,1692,2,922839
Berrched,4,2193,3,1131538
Berrched,5,2422,4,1380895
Berrched,1,1169,2,857844
Berrched,4,1447,1,854710
Berrched,5,3319,3,1442810
Berrched,1,1031,2,537509
Berrched,1,1143,1,914247
Berrched,3,2148,2,1082343
